aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
A036,6,verse 2,नारायण सुखदाता द्विजकुळ तनु धारी,Narayan sukhadata dvijakul tanu dhari,"Narayan, giver of joy, who took birth in a brahmin family","नारायण, सुखदाता, जिन्होंने द्विजकुल में शरीर धारण किया","नारायण, सुखदाता, ज्यांनी द्विजकुळात देह धारण केला","નારાયણ, સુખદાતા, જેમણે દ્વિજકુળમાં દેહ ધારણ કર્યો","ਨਾਰਾਇਣ, ਸੁਖਦਾਤਾ, ਜਿਨ੍ਹਾਂ ਨੇ ਬ੍ਰਾਹਮਣ-ਕੁਲ ਵਿੱਚ ਦੇਹ ਧਾਰਨ ਕੀਤੀ","নারায়ণ, সুখদাতা, যিনি দ্বিজকুলে দেহ ধারণ করলেন","நாராயணர், இன்பம் அருள்பவர், அந்தணர் குலத்தில் திருமேனி தாங்கியவர்","నారాయణుడు, సుఖదాత, ద్విజకులంలో దేహం ధరించినవాడు","ನಾರಾಯಣ, ಸುಖದಾತ, ದ್ವಿಜಕುಲದಲ್ಲಿ ದೇಹ ಧರಿಸಿದವರು","നാരായണൻ, സുഖദാതാവ്, ബ്രാഹ്മണകുലത്തിൽ ദേഹം പൂണ്ടവർ",Variant: Narayan nara-bhrata (1 source) — CONFIRM WORDING,નારાયણ સુખદાતા દ્વિજકુળ તનુ ધારી
A036,7,verse 2,पामर पतित उद्धार्यां अगणित नर-नारी,Pamar patit uddharyam agunit nar-nari,you uplifted countless fallen and lowly men and women,आपने असंख्य पामर और पतित नर-नारियों का उद्धार किया,आपण असंख्य पामर आणि पतित नर-नारींचा उद्धार केला,આપે અગણિત પામર અને પતિત નર-નારીનો ઉદ્ધાર કર્યો,ਆਪ ਨੇ ਅਣਗਿਣਤ ਪਾਮਰ ਅਤੇ ਪਤਿਤ ਨਰ-ਨਾਰੀਆਂ ਦਾ ਉਧਾਰ ਕੀਤਾ,আপনি অগণিত পামর ও পতিত নর-নারীর উদ্ধার করলেন,"எண்ணற்ற இழிந்த, வீழ்ந்த ஆண்களையும் பெண்களையும் உய்வித்தீர்",అసంఖ్య పామర పతిత స్త్రీ పురుషులను ఉద్ధరించారు,ಅಸಂಖ್ಯ ಪಾಮರ ಮತ್ತು ಪತಿತ ಗಂಡು-ಹೆಣ್ಣುಗಳನ್ನು ಉದ್ಧರಿಸಿದಿರಿ,അസംഖ്യം അധമരും പതിതരുമായ സ്ത്രീപുരുഷന്മാരെ ഉദ്ധരിച്ചു,,પામર પતિત ઉદ્ધાર્યાં અગણિત નર-નારી
A036,8,refrain,जय सद्गुरु स्वामी,Jay Sadguru Swami,Victory to the Sadguru Swami,जय सद्गुरु स्वामी,जय सद्गुरु स्वामी,જય સદ્ગુરુ સ્વામી,ਜੈ ਸਦਗੁਰੂ ਸੁਆਮੀ,জয় সদ্গুরু স্বামী,வெற்றி சத்குரு சுவாமீ,జయ సద్గురు స్వామి,ಜಯ ಸದ್ಗುರು ಸ್ವಾಮಿ,വിജയം സദ്ഗുരു സ്വാമി,,જય સદ્‌ગુરુ સ્વામી
A036,9,verse 3,नित्य नित्य नौतम लीला करता अविनाशी,Nitya nitya nautam lila karata avinashi,"O imperishable one, you perform ever-new divine play each day","हे अविनाशी, आप नित्य नई लीला करते हैं","हे अविनाशी, आपण नित्य नवी लीला करता","હે અવિનાશી, આપ નિત્ય નૌતમ લીલા કરો છો","ਹੇ ਅਵਿਨਾਸ਼ੀ, ਆਪ ਨਿੱਤ ਨਵੀਂ ਲੀਲਾ ਕਰਦੇ ਹੋ","হে অবিনাশী, আপনি নিত্য নতুন লীলা করেন","அழிவற்றவரே, நாள்தோறும் புதிய திருவிளையாடல் புரிகிறீர்","ఓ అవినాశీ, మీరు నిత్యం నూతన లీలలు చేస్తారు","ಓ ಅವಿನಾಶಿ, ನೀವು ನಿತ್ಯ ನೂತನ ಲೀಲೆ ಮಾಡುತ್ತೀರಿ","ഹേ അവിനാശീ, അങ്ങ് നിത്യവും നൂതന ലീല ചെയ്യുന്നു",CONFIRM WORDING — nautam vs nautan,નિત્ય નિત્ય નૌતમ લીલા કરતા અવિનાશી
A036,10,verse 3,अडसठ तीर्थ चरणे कोटि गया काशी,Adasath tirth charane koti gaya Kashi,"in your feet reside the sixty-eight tirthas, and countless Gayas and Kashis",आपके चरणों में अड़सठ तीर्थ और कोटि गया-काशी विराजते हैं,आपल्या चरणी अडुसष्ट तीर्थे आणि कोटी गया-काशी वसतात,આપના ચરણમાં અડસઠ તીર્થ અને કોટિ ગયા-કાશી વસે છે,ਆਪ ਦੇ ਚਰਨਾਂ ਵਿੱਚ ਅਠਾਹਠ ਤੀਰਥ ਅਤੇ ਕਰੋੜਾਂ ਗਯਾ-ਕਾਸ਼ੀ ਵੱਸਦੇ ਹਨ,আপনার চরণে আটষট্টি তীর্থ ও কোটি গয়া-কাশী বিরাজে,உங்கள் திருவடியில் அறுபத்தெட்டு தீர்த்தங்களும் கோடி கயா-காசியும் உறைகின்றன,"మీ చరణాలలో అరవై ఎనిమిది తీర్థాలు, కోటి గయ-కాశీలు నివసిస్తాయి","ನಿಮ್ಮ ಚರಣಗಳಲ್ಲಿ ಅರವತ್ತೆಂಟು ತೀರ್ಥಗಳು, ಕೋಟಿ ಗಯಾ-ಕಾಶಿಗಳು ನೆಲೆಸಿವೆ",അങ്ങയുടെ പാദങ്ങളിൽ അറുപത്തിയെട്ട് തീർഥങ്ങളും കോടി ഗയ-കാശികളും വസിക്കുന്നു,,અડસઠ તીર્થ ચરણે કોટિ ગયા કાશી
A036,11,refrain,जय सद्गुरु स्वामी,Jay Sadguru Swami,Victory to the Sadguru Swami,जय सद्गुरु स्वामी,जय सद्गुरु स्वामी,જય સદ્ગુરુ સ્વામી,ਜੈ ਸਦਗੁਰੂ ਸੁਆਮੀ,জয় সদ্গুরু স্বামী,வெற்றி சத்குரு சுவாமீ,జయ సద్గురు స్వామి,ಜಯ ಸದ್ಗುರು ಸ್ವಾಮಿ,വിജയം സദ്ഗുരു സ്വാമി,,જય સદ્‌ગુરુ સ્વામી
A036,12,verse 4,पुरुषोत्तम प्रगट नुं जे दर्शन करशे,Purushottam pragat num je darshan karashe,whoever takes the darshan of the manifest Purushottam,जो प्रकट पुरुषोत्तम के दर्शन करेगा,जो प्रकट पुरुषोत्तमाचे दर्शन घेईल,જે પ્રગટ પુરુષોત્તમનાં દર્શન કરશે,ਜੋ ਪ੍ਰਗਟ ਪੁਰਸ਼ੋਤਮ ਦੇ ਦਰਸ਼ਨ ਕਰੇਗਾ,যে প্রকট পুরুষোত্তমের দর্শন করবে,வெளிப்பட்ட புருஷோத்தமரின் தரிசனம் பெறுபவர்,ప్రకటమైన పురుషోత్తముని దర్శనం చేసేవారు,ಪ್ರಕಟ ಪುರುಷೋತ್ತಮನ ದರ್ಶನ ಮಾಡುವವರು,പ്രകടമായ പുരുഷോത്തമന്റെ ദർശനം ചെയ്യുന്നവർ,,પુરુષોત્તમ પ્રગટ નું જે દર્શન કરશે
A036,13,verse 4,काळ कर्म थी छूटी कुटुंब सहित तरशे,Kal karma thi chhuti kutumb sahit tarashe,"is freed from time and karma and, with their family, crosses over",काल और कर्म से छूटकर परिवार सहित तर जाएगा,काळ आणि कर्मापासून मुक्त होऊन कुटुंबासह तरून जाईल,કાળ અને કર્મથી છૂટી કુટુંબ સહિત તરી જશે,ਕਾਲ ਅਤੇ ਕਰਮ ਤੋਂ ਛੁੱਟ ਕੇ ਪਰਿਵਾਰ ਸਮੇਤ ਤਰ ਜਾਵੇਗਾ,কাল ও কর্ম থেকে মুক্ত হয়ে পরিবারসহ তরে যাবে,"காலம், வினை நீங்கி குடும்பத்துடன் கடந்து உய்வார்",కాల కర్మల నుండి విముక్తుడై కుటుంబ సహితంగా తరిస్తాడు,ಕಾಲ ಮತ್ತು ಕರ್ಮದಿಂದ ಬಿಡುಗಡೆಯಾಗಿ ಕುಟುಂಬ ಸಹಿತ ಪಾರಾಗುತ್ತಾನೆ,കാലത്തിൽനിന്നും കർമത്തിൽനിന്നും മുക്തനായി കുടുംബസഹിതം കടന്നുകയറും,,કાળ કર્મ થી છૂટી કુટુંબ સહિત તરશે
A036,14,refrain,जय सद्गुरु स्वामी,Jay Sadguru Swami,Victory to the Sadguru Swami,जय सद्गुरु स्वामी,जय सद्गुरु स्वामी,જય સદ્ગુરુ સ્વામી,ਜੈ ਸਦਗੁਰੂ ਸੁਆਮੀ,জয় সদ্গুরু স্বামী,வெற்றி சத்குரு சுவாமீ,జయ సద్గురు స్వామి,ಜಯ ಸದ್ಗುರು ಸ್ವಾಮಿ,വിജയം സദ്ഗുരു സ്വാമി,,જય સદ્‌ગુરુ સ્વામી
A036,15,verse 5,आ अवसर करुणा निधि करुणा बहु कीधी,Aa avasar karuna nidhi karuna bahu kidhi,"on this occasion, O ocean of compassion, you have shown great mercy","इस अवसर पर, हे करुणानिधि, आपने बहुत करुणा की","या प्रसंगी, हे करुणानिधी, आपण खूप करुणा केली","આ અવસરે, હે કરુણાનિધિ, આપે બહુ કરુણા કરી","ਇਸ ਮੌਕੇ, ਹੇ ਕਰੁਣਾ-ਨਿਧੀ, ਆਪ ਨੇ ਬਹੁਤ ਕਰੁਣਾ ਕੀਤੀ","এই অবসরে, হে করুণানিধি, আপনি বহু করুণা করলেন","இந்த வேளையில், கருணைக் கடலே, மிகுந்த கருணை காட்டினீர்","ఈ సందర్భంలో, ఓ కరుణానిధీ, మీరు ఎంతో కరుణ చూపారు","ಈ ಸಂದರ್ಭದಲ್ಲಿ, ಓ ಕರುಣಾನಿಧಿ, ನೀವು ಬಹಳ ಕರುಣೆ ತೋರಿದಿರಿ","ഈ അവസരത്തിൽ, ഹേ കരുണാനിധേ, അങ്ങ് വളരെ കരുണ കാട്ടി",,આ અવસર કરુણા નિધિ કરુણા બહુ કીધી
A036,16,verse 5,मुक्तानंद कहे मुक्ति सुगम करी सिधी,Muktanand kahe mukti sugam kari sidhi,Muktanand says: you have made liberation easy and attainable,मुक्तानंद कहते हैं: आपने मुक्ति सुगम और सिद्ध कर दी,मुक्तानंद म्हणतात: आपण मुक्ती सुगम आणि सिद्ध केली,મુક્તાનંદ કહે છે: આપે મુક્તિ સુગમ અને સિદ્ધ કરી,ਮੁਕਤਾਨੰਦ ਕਹਿੰਦੇ ਹਨ: ਆਪ ਨੇ ਮੁਕਤੀ ਸੌਖੀ ਅਤੇ ਸਿੱਧ ਕਰ ਦਿੱਤੀ,মুক্তানন্দ বলেন: আপনি মুক্তি সুগম ও সিদ্ধ করে দিলেন,முக்தானந்தர் கூறுகிறார்: முக்தியை எளிதாகவும் அடையக்கூடியதாகவும் ஆக்கினீர்,"ముక్తానంద చెబుతారు: మీరు ముక్తిని సులభం, సిద్ధం చేశారు",ಮುಕ್ತಾನಂದ ಹೇಳುತ್ತಾರೆ: ನೀವು ಮುಕ್ತಿಯನ್ನು ಸುಗಮ ಮತ್ತು ಸಿದ್ಧವಾಗಿಸಿದಿರಿ,മുക്താനന്ദൻ പറയുന്നു: അങ്ങ് മുക്തി സുഗമവും സാധ്യവുമാക്കി,Bhanita of Muktanand Swami,મુક્તાનંદ કહે મુક્તિ સુગમ કરી સિધી
