aarti_id,line_no,section,original,translit_roman,meaning_en,meaning_hi,meaning_mr,meaning_gu,meaning_pa,meaning_bn,meaning_ta,meaning_te,meaning_kn,meaning_ml,notes,original_true_script
C039,16,chaupai,कपर्दिनी कलि कल्प बिमोचनि।जय विकसित नव नलिनविलोचनि॥,"Kapardini Kali kalpa bimochani, jaya vikasita nava nalinavilochani.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,17,chaupai,आनन्द करणि आनन्द निधाना।देहुमातु मोहि निर्मल ज्ञाना॥,"Ananda karani ananda nidhana, dehumatu mohi nirmala j~nana.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,18,chaupai,करुणामृत सागर कृपामयी।होहु दुष्ट जनपर अब निर्दयी॥,"Karunamrrita sagara krripamayi, hohu dushta janapara aba nirdayi.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,19,chaupai,सकल जीव तोहि परम पियारा।सकल विश्व तोरे आधारा॥,"Sakala jiva tohi parama piyara, sakala vishva tore adhara.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,20,chaupai,प्रलय काल में नर्तन कारिणि।जय जननी सब जग की पालनि॥,"Pralaya kala mem nartana karini, jaya janani saba jaga ki palani.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,21,chaupai,महोदरी महेश्वरी माया।हिमगिरि सुता विश्व की छाया॥,"Mahodari maheshvari maya, himagiri suta vishva ki chaya.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,22,chaupai,स्वछन्द रद मारद धुनि माही।गर्जत तुम्ही और कोउ नाही॥,"Svachanda rada marada dhuni mahi, garjata tumhi aura kou nahi.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,23,chaupai,स्फुरति मणिगणाकार प्रताने।तारागण तू ब्योम विताने॥,"Sphurati maniganakara pratane, taragana tu byoma vitane.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,24,chaupai,श्री धारे सन्तन हितकारिणी।अग्नि पाणि अति दुष्ट विदारिणि॥,"Shri dhare santana hitakarini, agni pani ati dushta vidarini.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,25,chaupai,धूम्र विलोचनि प्राण विमोचनि।शुम्भ निशुम्भ मथनि वरलोचनि॥,"Dhumra vilochani prana vimochani, shumbha nishumbha mathani varalochani.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,26,chaupai,सहस भुजी सरोरुह मालिनी।चामुण्डे मरघट की वासिनी॥,"Sahasa bhuji saroruha malini, chamunde maraghata ki vasini.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,27,chaupai,खप्पर मध्य सुशोणित साजी।मारेहु माँ महिषासुर पाजी॥,"Khappara madhya sushonita saji, marehu ma.n mahishasura paji.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,28,chaupai,अम्ब अम्बिका चण्ड चण्डिका।सब एके तुम आदि कालिका॥,"Amba Ambika chanda Chandika, saba eke tuma adi Kalika.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,29,chaupai,अजा एकरूपा बहुरूपा।अकथ चरित्र तव शक्ति अनूपा॥,"Aja ekarupa bahurupa, akatha charitra tava shakti anupa.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,30,chaupai,कलकत्ता के दक्षिण द्वारे।मूरति तोर महेशि अपारे॥,"Kalakatta ke Dakshina dvare, murati tora maheshi apare.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,31,chaupai,कादम्बरी पानरत श्यामा।जय मातंगी काम के धामा॥,"Kadambari panarata Shyama, jaya matamgi kama ke dhama.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,32,chaupai,कमलासन वासिनी कमलायनि।जय श्यामा जय जय श्यामायनि॥,"Kamalasana vasini kamalayani, jaya Shyama jaya jaya shyamayani.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,33,chaupai,मातंगी जय जयति प्रकृति हे।जयति भक्ति उर कुमति सुमति है॥,"Matamgi jaya jayati prakrriti he, jayati bhakti ura kumati sumati hai.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,34,chaupai,कोटिब्रह्म शिव विष्णु कामदा।जयति अहिंसा धर्म जन्मदा॥,"Kotibrahma Shiva Vishnu kamada, jayati ahimsa dharma janmada.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,35,chaupai,जल थल नभमण्डल में व्यापिनी।सौदामिनि मध्य अलापिनि॥,"Jala thala nabhamandala mem vyapini, saudamini madhya alapini.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,36,chaupai,झननन तच्छु मरिरिन नादिनि।जय सरस्वती वीणा वादिनी॥,"Jhananana tachchu maririna nadini, jaya sarasvati vina vadini.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,37,chaupai,ॐ ऐं ह्रीं क्लीं चामुण्डायै विच्चे।कलित कण्ठ शोभित नरमुण्डा॥,"Om aim hrim klim chamundayai vichche, kalita kantha shobhita naramunda.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,38,chaupai,जय ब्रह्माण्ड सिद्धि कवि माता।कामाख्या और काली माता॥,"Jaya brahmanda siddhi kavi mata, Kamakhya aura Kali mata.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,39,chaupai,हिंगलाज विन्ध्याचल वासिनी।अट्टहासिनी अरु अघन नाशिनी॥,"Himgalaja vindhyachala vasini, attahasini aru aghana nashini.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,40,chaupai,कितनी स्तुति करूँ अखण्डे।तू ब्रह्माण्डे शक्तिजितचण्डे॥,"Kitani stuti karu.n akhande, tu brahmande shaktijitachande.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
C039,41,chaupai,करहु कृपा सबपे जगदम्बा।रहहिं निशंक तोर अवलम्बा॥,"Karahu krripa sabape Jagadamba, rahahim nishamka tora avalamba.",,,,,,,,,,,"Draft: original text only, sourced 2026-07-16; translation/transliteration pending at add time. reviewed=no in chalisa_tracker.csv until checked against sung versions.",NA
